class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,6.56883336733972,b,y,n,f,a,c,w,6.736262257733182,13.029715304634976,n,t,e,d,a
e,7.625899373786645,x,t,n,f,e,c,g,8.475126112275717,17.60258472438123,g,f,f,d,u
e,2.598528982134297,f,h,k,f,a,d,w,3.8451411917147116,3.400912589736233,w,f,f,d,u
e,4.6641718185407655,f,g,k,f,a,c,g,4.629311096793254,3.0612101462844565,w,f,f,d,a
e,9.91735230815771,x,y,w,f,e,c,k,19.560466976700642,15.407898070086134,w,t,e,u,w
p,4.903391718250764,b,t,n,f,a,c,k,7.188013852912744,4.27605141941858,n,t,z,g,s
p,7.730064961560687,x,y,y,f,a,c,y,5.885107499114733,10.85818458306785,n,f,f,d,a
p,15.14569874839766,x,e,n,t,e,c,n,7.524370312404395,18.86173330134913,o,t,l,m,a
e,1.2764927922535636,x,t,y,f,a,c,o,5.564791306583011,4.138905733541257,w,f,f,d,u
p,7.930222896734709,x,t,w,f,a,c,w,8.32462822499271,30.896345057025854,w,t,z,d,u
e,8.298523818145547,x,s,w,f,e,c,w,6.116704891017233,14.918418589220456,w,t,l,g,u
e,9.069602120946834,f,e,b,f,d,c,b,4.689806803075179,27.285987169632953,w,t,f,d,a
p,18.344958251724666,f,d,b,t,d,d,b,4.494370379092026,13.001904873396475,w,f,f,d,a
p,9.601607485053519,o,k,n,f,f,f,f,4.005105074231534,31.79941668847981,n,f,f,d,u
p,19.35778158327547,f,w,n,f,a,c,y,4.807608841352669,8.322225864093909,n,f,f,d,w
p,0.690053563286065,p,g,n,f,a,c,g,6.446261450892502,0.8524226858053527,y,f,f,d,u
p,7.894883056533364,x,t,n,f,a,d,k,7.027922170482789,13.509510979563077,w,f,f,d,u
p,8.511021213361143,s,t,p,t,d,c,o,8.358303796711446,16.115929492562483,p,f,f,d,w
e,1.2965655819116242,c,g,n,f,a,d,g,5.1890143496014005,2.833907023351035,g,f,f,d,u
p,6.613636464917536,x,t,u,f,a,c,u,6.524959439398609,6.2821872384083495,w,f,f,d,u
e,1.95799366506809,x,t,n,f,a,c,w,6.744011980129518,5.033673525146832,w,f,f,d,u
e,6.486210280573311,o,w,y,f,f,f,f,3.8711325795999505,31.438189039381147,n,f,f,d,s
p,4.707578235897065,o,s,y,f,a,c,y,6.773122909482177,18.231167068891136,n,t,f,d,a
e,14.824494813723945,f,t,n,f,e,c,p,5.8842543596908365,19.0746783485158,w,t,f,l,a
p,3.5452172340679087,f,k,w,f,x,c,p,3.826168062960935,4.625857975115617,n,f,f,g,u
e,2.8077743856588024,c,g,y,f,a,d,y,5.403311041878308,2.8357923273187198,y,f,f,d,a
p,1.3932523068673373,x,i,y,f,a,d,w,3.81586571069277,4.510370227698218,y,f,f,g,u
p,6.509395654964647,f,w,p,f,x,c,p,4.308042270578974,7.105300496185146,p,f,f,d,a
p,8.039750939042621,p,k,w,t,e,c,p,7.576702211990231,37.9917453380053,w,t,l,d,a
e,11.014042952443342,f,i,n,f,a,c,w,8.134093926927992,29.69916317407813,w,t,p,d,w
p,4.395126934496723,s,t,n,f,a,c,n,7.314209448736632,2.3001940389932343,n,t,f,d,u
e,6.976080317717346,p,i,g,f,e,c,p,8.947118785967191,14.441835321278528,w,t,l,w,u
p,1.2654253538219917,c,g,y,f,a,c,g,2.983381433347051,1.5361213475432833,w,f,f,g,u
e,3.101505516237693,f,l,g,f,a,c,k,5.693542314795727,1.7024595249040149,o,f,f,g,w
e,3.887001039223663,x,d,n,f,p,c,n,4.348342263634742,6.069786653461183,e,f,f,g,u
e,0.6724479022639692,x,t,n,f,a,c,y,3.115173782729765,2.094001360704787,n,f,f,h,u
p,10.307832480707111,f,t,e,f,a,c,w,7.688433233425013,26.611043335940863,w,f,f,d,a
e,9.46792846825484,x,i,n,t,e,c,o,11.490919685570857,17.8069086905238,w,t,r,h,u
p,1.6418576975912058,x,s,y,f,a,c,e,3.896400526946294,4.805989404342615,y,f,f,m,u
p,2.876122677470352,o,s,g,f,f,f,f,0.20339655509209575,0.07348597605539098,f,t,f,d,w
e,5.017818219538491,o,t,n,f,a,f,f,3.6088622404414967,10.813000426146262,n,f,f,d,w
e,8.493772482236256,f,t,n,f,a,c,w,21.980899508157233,17.822379424184625,w,t,e,d,a
p,2.4811167310340094,b,t,g,f,a,c,w,10.565520078680137,4.433100607303871,w,t,e,g,u
p,5.717035492064461,c,e,g,t,a,c,g,11.337894290893201,12.792172277302049,w,f,f,d,a
e,56.06856159035189,o,d,n,f,p,c,y,6.164658025951283,66.59983258542606,n,f,f,d,u
e,13.163697383331595,x,t,n,f,e,c,w,7.284247727468004,18.99332230795607,w,t,g,d,u
e,4.960874084228944,f,t,w,f,e,c,w,4.60143318094581,13.01865342184678,w,f,f,w,a
e,2.7376162725207895,f,y,y,f,a,c,w,5.725455194281244,18.19360224703726,w,f,f,d,u
e,7.551450630971734,x,t,n,f,f,f,f,6.8311790586008065,30.470548299448247,n,f,f,d,w
p,7.909293663516725,f,t,w,f,d,d,w,5.060192280583938,13.949538455415135,w,f,f,d,a
p,0.9496165920312816,x,g,n,f,a,d,p,3.0412739655847583,2.0131637631736794,n,f,f,h,u
p,4.569133613071693,x,t,y,f,p,c,y,4.158515588256984,14.67733036578643,y,f,f,d,a
e,4.53918643343218,c,h,n,f,x,c,w,5.8140420839787765,9.490612058490788,n,f,f,l,u
p,3.9615902334272066,b,y,o,f,a,d,y,6.680444662155944,7.324931556831321,y,f,f,d,u
p,9.835269711891788,f,s,n,t,s,c,n,6.34744840060669,20.046309046427012,w,f,f,d,a
p,2.334507287361724,b,g,n,f,x,c,w,3.543950754441645,3.449445543979854,n,f,f,l,u
e,9.276226318143342,f,y,n,f,x,c,w,5.268798578828402,26.703577390241975,g,f,f,l,a
p,4.061120337700997,x,d,o,f,d,c,y,4.317328318375959,4.111493592318366,y,f,f,d,u
e,18.35188427429989,x,h,n,f,a,d,w,11.05734040421915,19.290180114036634,w,f,f,d,a
p,4.165279398999052,f,g,n,f,a,d,w,4.357373899163317,1.989173434281412,n,f,f,d,s
p,11.030441138933872,x,e,n,t,s,c,p,8.2161358248619,23.836636864214242,p,f,f,d,a
e,3.021788190486265,b,t,l,f,a,c,w,6.452997611857834,6.720263414629251,w,f,f,l,u
e,9.392798561322856,x,t,n,t,p,c,n,11.554204545037331,18.405617931726628,n,f,f,d,u
p,2.7552745815048785,f,t,y,f,x,c,w,6.2673581061385955,1.9080097410350807,n,f,f,d,a
e,8.844102457121831,s,t,w,f,a,c,w,5.036199955449533,18.70066231986577,w,f,f,d,u
e,13.798672115796855,p,y,w,f,a,c,w,17.6219777123827,18.44300095682054,n,t,m,d,a
e,1.2022093873877193,x,t,n,f,a,c,w,3.2164437315706467,-0.14888038555419048,w,f,f,d,u
p,4.009314313881817,o,s,n,f,f,f,f,0.012254115618871417,-1.0495673153229688,f,t,f,d,w
p,1.6793569340121643,f,l,k,f,d,c,p,3.267192986349926,3.325646777938674,g,f,f,l,u
p,2.4446212109182572,x,t,r,t,d,c,o,5.2776430935048655,4.66773851462561,r,f,f,d,u
p,3.2303578584767263,b,t,n,f,x,c,n,6.34367135027172,3.7053214640000034,n,f,f,d,w
p,1.444448503003021,x,g,n,f,a,c,g,3.728697736609261,1.4492649226299585,y,f,f,g,u
e,3.966955400445538,x,s,n,f,d,c,n,4.526253810760722,10.800782861639792,w,f,f,d,u
p,8.856647528265222,s,t,p,t,x,c,p,11.033896698067078,14.184059687520719,p,t,f,d,a
p,6.841902270221915,b,g,u,f,e,c,w,11.96635862230659,15.055041226950918,w,t,g,d,u
p,3.869818456947975,s,t,p,f,a,c,o,3.9401781527393016,5.809836431861938,w,f,f,d,w
e,3.1657716741655357,s,t,n,f,d,d,y,4.169580635845186,6.498294814964777,w,f,f,d,u
p,10.902611858481158,x,e,e,t,a,c,e,6.980837502259872,26.757420112290404,e,f,f,d,u
e,12.251317253967054,s,e,n,t,d,c,o,9.02361456215306,18.92956150187982,w,f,f,d,a
e,5.213879065275918,o,t,w,f,f,f,f,4.211435771043805,9.847781367302657,n,t,f,l,a
e,8.847960135397996,x,y,n,f,s,c,p,8.126736930496593,13.879692068319848,n,f,f,h,u
e,7.845392165589722,x,g,n,f,a,c,y,4.961287908064825,12.956979689187262,n,f,f,d,w
p,6.643827498197654,f,i,n,f,a,c,k,6.234648958361249,6.144822203200083,n,t,f,g,u
p,6.1010281907431025,x,y,y,f,a,c,y,5.652268920805564,19.983646793243352,y,f,f,d,u
p,2.4601311414346094,x,s,o,f,a,c,e,7.33819868358448,4.578144955911945,o,f,f,m,a
p,1.1538019199853937,o,t,w,f,f,f,f,3.159447093524739,19.851997546199172,w,t,f,p,u
e,7.995324684427208,s,t,n,f,d,c,b,5.467951601409419,11.29374140333562,w,f,f,d,a
p,4.221795683012757,s,i,o,f,d,c,e,3.8724990221029496,4.692646220944011,o,f,f,d,a
p,8.173576218939935,b,t,n,t,d,c,g,9.591096731480937,8.565120078275518,w,t,l,m,u
p,1.296663628609905,c,t,u,f,a,c,n,2.6160374626413425,4.1257222268463,w,f,f,p,a
e,14.254007427631512,x,g,n,f,p,c,y,7.6246444191919265,20.49627593209467,n,t,p,d,u
p,0.9609906200469804,x,g,n,f,a,c,n,2.8834846722834238,0.19758349486473437,k,f,f,d,u
e,9.335641883171775,x,s,y,f,e,c,g,3.678533919366325,19.88409515288335,w,t,l,m,a
e,7.363949421172751,x,t,g,f,s,c,g,11.037512129534955,32.17552929949993,w,f,f,d,a
p,2.5331332040507846,f,g,n,f,x,d,y,8.733608340615685,3.2644446400681195,n,f,f,l,w
p,2.7060005876797666,b,y,n,f,a,c,g,3.4900486894733964,4.5186817012375515,n,f,f,d,u
p,0.9523145223703036,x,t,n,f,d,c,n,4.056599290923485,2.0040222857904757,n,t,f,d,u
e,8.747969134018486,f,g,w,f,a,d,w,4.3888812449531915,2.75152878280709,g,f,f,d,u
e,0.9721610107810733,x,g,g,f,a,c,g,5.636988855909562,8.797722801945822,g,f,f,d,w
p,2.3766051625296236,c,t,u,f,a,c,w,4.723177582513718,22.40453500950327,w,f,f,p,a
e,6.201059782025456,x,t,w,f,e,c,w,4.412047239041584,12.30881336856896,w,f,f,d,a
p,2.4453355907219696,f,y,w,f,a,d,w,5.6642150410327785,4.747042227201817,w,f,f,d,a
e,7.003790779280307,x,t,w,f,x,c,w,4.89226117059913,12.324713262972097,w,f,f,d,a
e,15.500294172126601,f,y,w,f,a,c,w,23.318899021106755,25.84199845129067,n,t,m,m,a
p,2.9363852924174734,s,w,e,f,a,d,u,5.485977947061549,5.75160290997737,u,f,f,d,a
p,6.727071902110911,f,s,p,t,d,c,p,6.5621654966235585,13.82575508513002,p,f,f,d,u
p,1.4148336338503766,x,h,n,f,a,c,w,5.403700474587806,-0.9942261226190068,w,f,f,g,u
p,0.32097807439330106,o,g,y,f,a,c,y,6.037159689553731,2.7550484298725313,k,f,f,d,u
p,2.095355798732306,x,y,y,f,a,c,w,6.430862263986142,5.914167991284637,y,t,r,g,a
p,2.423994933843937,x,t,p,t,d,c,o,6.424450685502694,5.72171757401738,e,f,f,d,u
e,4.788632857175923,x,t,o,f,d,c,o,5.299477162468328,10.691012611179179,w,f,f,d,w
e,7.07056225505454,x,t,y,t,a,c,w,5.441930339744222,16.519597326299916,w,f,f,d,a
p,7.588528285170438,s,d,p,t,d,c,w,6.490727446557737,7.053419731999937,w,f,f,d,a
p,0.7887534216105344,b,g,k,f,a,c,g,3.157123991221516,-0.8406373711133717,n,f,f,g,u
p,3.7179014967803825,o,t,g,f,f,f,f,0.25161680151824806,0.6158047451865545,f,t,f,d,s
p,2.7181164534458047,x,y,w,f,a,c,n,5.838474842379926,4.381158329348679,w,t,r,m,u
e,45.69619920086974,o,y,y,f,p,c,y,5.781163578209341,53.94855323643997,k,f,f,d,a
p,2.375595752396065,f,d,o,f,a,c,p,2.2553892781659606,3.8922035160621844,y,f,f,d,u
p,2.329669723500385,o,w,e,f,f,f,f,2.892325176037026,16.313467216929862,n,f,f,d,u
e,2.8703139221267544,f,t,u,f,a,c,n,5.2909292607876335,2.914946585832019,w,f,f,d,a
p,8.532256194631735,o,t,n,f,p,c,y,4.42615304412538,51.507678210238126,k,f,f,d,u
p,2.993499863669423,c,t,w,f,a,c,u,3.6752791443720225,13.65002849422297,u,t,f,p,a
e,7.5261290756634,o,t,n,f,f,f,f,6.005677498562669,17.448295198053472,n,f,f,d,s
e,0.9599620988623585,x,t,y,f,a,c,k,6.016121968578749,2.1400393098685764,w,f,f,g,u
p,8.50309219802986,f,k,e,t,d,c,y,5.514983167052482,14.467000899647768,p,t,f,d,a
p,3.543337275221388,x,g,e,f,a,c,r,6.263532679154971,4.5116203692856605,y,t,z,d,a
e,8.996025957310051,x,t,o,t,d,c,o,5.014524531827878,23.931651433588133,w,f,f,m,u
e,3.233998342775975,x,t,n,f,x,c,w,6.318260430161959,9.990620346022023,w,f,f,d,u
e,0.6659900905627382,x,t,n,f,x,c,w,3.7511190814471647,3.442480705004532,w,f,f,d,a
e,8.99995921802034,f,y,w,f,e,c,w,6.841480108610856,20.67010927361047,w,t,e,u,a
e,9.0604951372333,x,s,n,f,x,d,w,6.435695198223971,51.55000829961487,n,f,f,d,u
e,25.99884760949046,x,s,w,t,p,d,w,8.921723141758134,39.911263492007954,w,f,f,d,a
e,2.8441007349884884,f,w,p,f,a,c,o,4.441804487393323,5.526944442018921,o,f,f,d,w
p,8.540589368059901,x,t,r,t,d,c,n,10.684135850042074,17.276016417882914,p,f,f,d,a
e,4.440119963474713,o,s,n,f,f,f,f,5.492711699127915,39.366718256060196,n,f,f,l,u
e,2.532836034043359,x,y,w,f,e,c,w,5.025546799935517,6.469269995167535,w,t,f,m,a
e,5.991204691184528,x,d,y,f,p,c,r,5.41948287888472,15.080922350598552,y,f,f,d,a
e,6.594707976306765,x,t,n,f,a,c,w,6.585201143081014,17.379242902498504,n,t,g,d,a
p,7.594697574074758,f,w,p,f,s,c,p,4.008785040815793,9.116929529347765,p,f,f,d,w
e,5.708541296752433,o,t,n,f,f,f,f,4.981319306353005,16.083735589637193,w,f,f,d,s
p,2.3468778475304646,x,i,l,f,a,c,k,2.614614129406209,5.620347683792605,w,t,f,g,u
e,5.5872503644409335,s,t,y,f,a,c,o,4.2813742484996355,17.649177584709104,y,f,f,d,a
e,3.4886483063060862,x,t,n,f,a,c,k,8.056899575310885,6.245062585340902,o,t,r,d,a
p,9.540911658641841,p,t,n,f,e,c,k,7.578152660576475,12.757944797807214,w,t,e,m,u
e,2.5892439103165117,x,h,w,f,a,c,w,5.555108214999791,7.329372227576027,w,f,f,d,s
p,18.5734817021636,x,i,n,f,a,c,w,29.204577975797406,19.84825920115552,w,t,g,d,u
e,9.922587218473206,f,t,n,f,e,c,w,23.797591281572053,26.520651931288622,w,t,f,d,a
p,3.0654348035210734,x,i,y,f,a,c,r,8.104161510100482,3.6599552687213825,n,f,z,g,a
p,2.8990085107108867,x,h,y,f,x,c,e,5.610173927279188,4.958612044565548,o,f,f,d,a
p,10.656982335507717,o,s,w,f,f,f,f,0.1855970738268182,20.080372976555417,f,t,f,l,u
e,8.289475501996543,x,k,n,t,p,c,n,7.013843035144687,39.48868818554932,n,f,f,d,u
p,1.4291032579895153,x,g,g,f,e,c,g,6.582886214843601,2.9809483430575643,w,f,f,d,w
p,6.892632629804729,x,s,p,f,s,c,p,7.1948960073524475,9.801522416778331,p,f,f,d,w
p,1.1500914847290433,x,y,p,f,a,c,y,3.1527484581206693,2.249874335793527,u,f,f,d,u
p,5.271827619118413,f,t,e,f,x,c,w,4.598276918034335,9.56403551185327,y,f,f,d,a
p,7.003718848578691,x,e,e,f,x,c,w,5.662394581110528,13.901453961778886,y,f,f,d,u
e,5.920231264306397,x,s,w,f,f,f,f,8.739039677418374,7.922371329320903,n,t,e,m,a
p,4.724155438847449,x,e,y,f,a,c,n,6.932002239382602,6.031917560563079,y,t,z,g,a
p,1.3121965689154307,x,t,y,f,a,c,o,6.951162404159,3.797163433700178,o,f,f,g,u
e,1.9660259457730587,c,t,y,f,p,c,g,5.367752685516088,6.613595905466319,n,f,f,d,u
p,7.64892740914839,x,t,n,f,s,c,p,8.58926086718097,20.04106423833739,b,f,f,d,a
e,15.2908152653128,o,t,n,f,p,c,y,5.6077287831832745,46.783300894475296,n,f,f,d,u
p,1.584657503767446,x,d,o,t,d,d,y,2.060642326539541,-0.284480274331969,y,f,f,h,a
e,2.6513178361225838,x,t,u,f,a,d,w,5.520941904744024,4.254967366155037,w,f,f,d,u
p,5.202998887634873,x,e,e,f,a,c,n,7.896899572595707,7.477983606500358,e,t,z,d,a
p,9.663011526592014,s,t,u,t,s,c,g,5.324521068743054,24.359799267018882,u,f,f,l,u
e,8.549168219448001,x,h,n,t,a,c,w,6.7523014631655185,10.46755677379623,n,f,f,d,u
p,3.699062728432639,o,s,n,f,f,f,f,0.024454278863314492,0.06860541536279552,f,t,r,d,u
p,2.2058676406120403,f,h,n,f,a,c,y,5.1322927960384765,7.774140138997075,u,f,f,d,u
e,18.195989102712076,p,t,n,f,p,c,g,14.722543387530338,20.41832739597745,n,f,f,d,s
e,2.0681695995622422,s,i,o,f,d,c,o,3.9608119687083527,6.888290414363915,o,f,f,d,w
p,1.099789517001806,x,t,n,f,a,c,n,6.068931699962248,1.2097181018438148,y,f,f,h,u
p,4.099309603380478,o,l,w,f,f,f,f,4.750998800499655,22.746514342190327,n,f,f,d,w
p,1.0910644873216773,x,g,n,f,a,c,p,4.980463270100055,1.071450256078166,y,f,f,d,a
p,2.866316686435704,x,e,y,f,a,c,w,13.385783850860097,4.322676115601174,y,t,r,g,u
e,1.1754886181886894,x,s,n,f,a,c,g,6.697141449262566,2.3110924949221245,w,f,f,d,s
p,6.2843460489693825,s,t,o,t,d,c,o,4.018880555522138,8.214598816303878,k,f,f,d,u
p,2.0026308792473877,b,t,y,f,a,c,n,6.659254333844592,4.156135507217605,u,f,f,h,u
e,1.1516138342308282,x,g,n,f,a,d,w,3.4039020124025248,2.4251380288339686,n,f,f,h,u
p,6.703473716675062,x,s,o,f,d,c,w,6.5905078327726585,8.064986047762147,y,f,f,d,u
p,0.5020713063488583,x,t,n,f,a,c,p,2.243627888954193,2.927834629553675,n,f,f,g,u
e,8.915623817013365,f,y,y,f,e,c,w,7.87080970752776,11.126250499040154,w,f,r,d,a
p,3.2416196423765244,o,l,y,f,f,f,f,0.17180964911792038,33.02581955330815,f,f,f,d,w
p,1.116853986374734,x,g,e,f,a,d,n,3.5537683660964845,1.451181492325461,n,f,f,d,u
p,5.478685768759726,s,d,p,t,d,c,p,4.724991705448415,6.8547222337365366,e,f,f,d,a
p,5.960259725813113,f,t,w,f,x,c,w,12.515772176083194,12.827943450235816,w,f,f,d,u
p,0.6210527419057374,x,g,p,f,x,c,p,2.9064450807935334,1.0962537269301678,y,f,f,h,u
p,7.745355440780489,b,h,n,f,s,d,w,7.209205456688612,13.163055136158908,g,f,f,d,a
e,7.434564126663257,f,s,b,f,e,c,b,5.210101079026121,20.07182580459,n,t,f,d,a
p,6.35397136243019,f,y,n,t,d,c,p,4.726398035275123,15.236822076272858,p,f,f,d,a
p,8.678283293427656,s,t,n,t,d,c,p,8.121150503212135,24.207031934632457,n,f,f,d,u
e,10.34115023329888,f,t,w,f,x,c,w,6.160933952310523,18.750542876969526,w,f,f,d,u
p,7.704250756004734,x,t,y,f,s,d,y,5.961009493243826,15.30323272799235,w,f,f,d,a
e,3.630461257249709,b,t,n,f,a,c,w,6.173311617984912,2.8532867254741,g,f,f,g,u
p,2.3222462680039917,b,i,n,f,a,c,p,2.943448724782833,0.08080036975165328,u,f,f,g,a
e,8.851870840179675,x,s,w,t,s,c,n,5.093073746014643,18.82058050527643,n,f,f,m,a
e,5.3602292298736005,f,h,n,f,a,d,w,4.713977314695441,3.4510939663649816,n,f,f,d,a
e,6.607231883362429,c,t,n,t,p,c,w,5.1562967193021905,27.232839647998905,n,f,f,d,u
p,0.11173871113331812,o,y,n,f,a,c,y,6.518695154863667,4.350428119363721,k,f,f,d,w
p,2.281219725066385,f,s,n,f,d,c,p,8.470424506421224,7.83066169198082,n,f,f,m,u
e,3.172242366697567,x,t,w,f,a,d,n,3.3788679752421427,26.779852545099065,w,t,f,d,a
e,6.181078123900925,f,h,n,f,x,d,w,5.515729512894918,3.278593139274072,w,f,f,d,a
p,0.7380603933190732,b,g,n,f,a,d,g,2.8371392713919983,1.3402657597216028,u,f,f,d,u
e,15.076294736938577,x,s,n,t,e,c,p,10.360343596844968,20.54567763767009,w,t,g,d,a
p,2.454381092845073,x,t,n,f,a,c,n,7.439130364675933,9.477024377204442,n,f,z,d,a
e,2.518716374533877,p,t,n,f,a,c,w,5.661879904654446,18.08242054283592,w,f,f,l,a
p,2.9058883932533828,c,g,w,f,x,c,r,4.805032804716667,12.592438914038432,g,f,f,g,u
p,3.481803806082009,o,l,w,f,f,f,f,0.35876159776257976,1.1047275547963757,f,f,f,d,w
e,9.403480759506227,p,t,n,f,a,c,n,14.239309138557266,25.15142689585317,w,t,l,d,w
p,7.555239719875275,x,e,y,f,a,c,w,13.743240090221953,14.75731804194768,w,t,f,d,u
p,7.2376994796217335,f,h,y,f,x,c,w,5.296528913488874,14.10656076728089,n,t,f,d,w
p,7.57089951678665,b,h,r,f,s,c,w,4.4686782606795195,10.789212200517149,p,f,f,d,a
p,7.629041670112934,s,t,p,t,d,c,r,8.208192586124232,17.872031645316138,p,f,f,d,u
p,7.1286950113504215,x,t,g,f,x,c,w,7.464101330614065,12.875485711020525,w,f,f,d,a
e,47.897766807538574,o,y,y,f,p,c,y,6.602374794483379,57.89475781700729,k,f,f,d,w
p,5.22134375496694,o,s,g,f,f,f,f,4.468139552131598,32.96695412873036,n,f,f,d,s
p,1.7362963008788754,f,l,k,f,a,c,g,6.327440307004594,3.2855091182672895,y,f,f,m,u
e,10.768053955662092,f,t,w,f,a,c,w,5.6914002917166995,21.130006925771884,w,t,g,d,u
p,5.713260802613881,x,e,e,f,a,c,r,5.839553905289194,5.4178559085140625,e,f,f,d,a
e,3.4303292849182436,x,t,n,f,a,c,w,4.90475204808719,6.487035181620398,n,f,f,d,u
e,8.646186839599576,p,g,n,t,p,c,n,7.773523216235824,20.57473099682776,n,f,p,d,u
p,3.6698226999031913,s,d,p,t,d,c,w,3.632491706175844,6.400471231504256,y,f,f,d,a
e,15.628006819850837,p,y,w,f,a,c,w,26.975458017612894,30.686651133694497,n,t,m,m,u
p,7.442162412087457,o,t,n,f,a,c,w,5.692552514473412,8.70408274088233,n,f,f,g,u
e,1.5053756756349448,b,g,n,f,a,d,g,3.0401781733631386,0.6415139511599259,g,f,f,g,u
p,8.470844465931316,o,t,y,f,f,f,f,5.586411187428232,17.65323573767027,y,f,f,d,u
p,8.058361658078711,p,s,g,t,e,c,g,11.550290516852622,14.489424448881424,w,t,l,m,a
e,10.934207901956615,p,s,w,f,e,c,k,8.294083832271976,13.506697395899652,w,t,e,u,s
p,4.853134624614428,x,s,y,f,a,c,r,6.438441452790925,9.21437519432627,l,f,f,d,u
p,3.2141414631619134,x,s,y,f,a,c,y,5.547467030793015,4.875704044890413,y,f,f,d,u
e,4.27735207353564,x,s,y,f,a,c,k,4.057000587128732,4.151691340394555,y,f,f,g,u
e,7.570706452629238,x,s,o,f,a,d,o,9.176742263061227,20.36441394599414,w,f,f,d,w
p,6.669464418179455,f,s,r,t,x,c,w,7.9875116365442285,18.439229574504463,y,t,f,d,u
e,7.253374795830222,x,s,n,t,p,c,n,4.047638698029994,30.078575606156342,n,f,f,d,u
e,3.99280883138356,x,y,n,f,e,c,w,5.236585438080719,14.706557259898297,w,t,r,w,u
p,7.8523365010532356,x,y,y,f,a,c,y,5.714897576612243,16.868895654209116,y,f,f,h,a
e,6.1195196654074495,f,t,e,f,x,d,w,6.520738847600201,8.991996281066184,n,f,f,l,u
p,7.908254173940083,x,t,y,f,p,c,y,5.705737310036534,15.46815980271328,y,f,f,d,a
e,6.435388793913328,f,t,u,f,a,c,w,5.388433381275593,9.659464671812776,w,f,f,d,a
e,7.990192654797306,x,h,g,f,s,c,w,7.7676951014148505,18.502720528977157,w,f,f,d,u
p,2.4978756799839936,f,s,y,f,p,c,y,6.651400125686637,4.972759541298507,y,f,f,d,a
p,1.6000617782829603,s,w,y,f,a,c,g,5.9449881666227125,4.692057064394874,n,f,f,d,u
e,1.3378465149934324,b,g,n,f,a,c,w,4.0274151088806,2.3945245846905845,g,f,f,d,u
p,1.1392405888677035,s,t,n,f,a,c,w,3.1826293387024913,3.113826987172236,y,f,f,h,u
e,5.334832921915733,x,y,n,f,e,c,n,3.1929934931106128,14.018580077680129,w,t,l,w,a
e,15.786320458737233,f,t,n,f,a,c,w,13.410850392824976,19.606814336582065,w,f,f,d,u
p,6.82427907027475,x,t,n,f,a,d,n,8.002888609945854,6.808110200006572,n,t,l,d,a
e,6.285539029057257,x,t,r,f,e,c,w,6.745626917497505,11.575861519576817,w,t,e,m,s
p,9.242377638194416,s,t,p,f,s,c,p,2.6802088330238023,10.709796074353063,p,t,f,d,a
p,8.038085139280577,x,s,n,f,p,d,n,5.987171475005339,25.8104943859606,n,f,f,h,u
e,3.2795293816273063,b,s,w,f,e,c,g,12.548527441715855,5.087252116305419,w,t,e,m,s
p,2.1966020693684776,x,h,y,f,a,d,y,5.774643961621697,4.321304609174,y,f,f,d,a
p,6.49211529362159,x,y,n,f,e,c,w,6.3930119194436,8.61310755160922,w,t,e,g,a
e,9.238616400726416,x,y,w,f,a,d,k,7.5081950782084474,5.30807802038397,w,t,l,m,u
p,6.671195803356214,o,t,u,f,a,c,w,10.78259201923219,30.694196210270885,w,f,f,p,a
p,4.662683776934564,b,t,w,t,s,c,p,9.312153579661592,14.113387963668382,p,f,f,l,a
e,9.193987969431157,x,h,n,t,e,d,n,7.062189306777139,13.595861642112459,w,t,l,d,u
e,5.28544268589301,b,y,w,f,e,c,w,22.29001207395499,11.088829352635186,w,t,e,u,a
e,3.330549216482704,f,y,n,f,a,c,k,5.336924295523954,4.768713998469501,n,f,f,l,a
p,5.4313433790569565,x,y,y,f,x,c,w,5.112352280979706,7.6542463060117925,y,t,r,d,a
e,13.679171180537315,x,e,e,t,e,c,y,6.013415821926741,21.696704392555297,y,t,r,d,w
e,7.380078839887896,f,t,g,f,e,c,w,15.794243805780976,17.553520025260475,w,t,g,d,u
p,2.8025359051296324,o,t,w,f,a,f,f,5.1578789055963625,37.285095074047156,w,t,f,p,a
p,2.7820196130707444,x,i,b,f,a,c,e,5.495144766004044,1.9832674742346448,y,f,f,h,a
p,0.7840983429545737,x,t,n,f,a,c,p,3.928555888681413,3.7499046052546525,n,f,f,g,u
p,6.625941868373932,x,h,n,f,x,c,y,6.033757486873643,28.45477320214313,n,t,r,d,w
p,3.707308444955035,s,t,r,f,d,c,n,3.1469371693871686,7.988234523563955,r,f,f,m,u
e,6.186190382390354,p,s,n,t,a,c,n,8.081222278199869,17.283986518642447,y,t,e,m,u
e,5.034607043506595,x,t,w,f,p,c,w,6.06861695916391,10.06407344912293,e,f,f,d,u
e,4.78273539569482,x,h,n,f,x,c,w,4.817012392410691,13.225886011747344,y,f,f,d,a
p,7.566493549094916,b,t,n,f,e,c,n,6.933408256969006,12.646723085760215,w,t,l,w,a
e,5.953066676927166,s,t,b,f,f,f,b,6.007995289826411,15.999667478851773,w,f,f,d,a
e,7.598556953036544,x,e,n,t,p,c,w,7.003003766090621,12.557535641565142,n,f,f,d,u
e,6.167365520039377,x,t,g,f,a,c,w,5.233625998894524,12.579914561051547,w,f,f,d,u
