class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,7.736974010172208,x,d,n,f,a,c,w,10.067472242115802,24.178052397050212,y,t,f,d,a
p,12.259313366252249,x,h,n,f,p,c,y,8.331108864703234,25.378051115910512,n,f,f,d,a
e,8.198730708869407,f,s,n,f,x,c,w,7.653952976516196,12.2743744353787,w,f,f,d,a
e,11.979082214366315,x,e,n,t,e,c,w,9.273698529296809,15.547557404258262,w,t,f,d,a
p,6.839694589155155,x,k,n,f,p,c,y,5.437646384743295,9.120633958820674,n,t,f,d,u
p,7.663414201645231,x,i,o,f,a,c,y,7.407130113588032,13.038443381084226,o,t,r,d,a
p,7.6774574369017206,s,t,n,t,d,c,p,6.345223347833736,15.574714938992601,p,f,f,d,a
p,8.109251570857182,f,h,e,f,a,c,w,6.786218282252451,17.573338328793373,w,t,g,d,a
e,7.818669794237767,x,h,n,f,p,c,w,8.151096044698956,14.452593762721122,n,t,p,d,a
p,19.517204161991415,x,k,w,f,d,d,n,7.814716007035938,36.386464925329534,w,f,f,d,u
p,5.197629187084975,s,d,w,f,d,d,w,4.855821335146474,6.658723741797438,w,f,f,g,u
p,4.889430850631036,s,d,n,t,d,c,y,5.501370346734516,7.008869166365986,n,f,f,d,u
p,5.338702331985542,x,y,y,f,x,c,y,6.089190666682435,7.7719880223756075,e,f,f,d,a
e,7.659459306212923,x,t,n,t,x,c,w,6.16166598211791,19.89875283598214,y,t,f,d,a
p,4.33861836488064,b,t,n,f,x,c,n,11.808981730825469,6.705861768245396,n,f,f,d,u
p,3.119217677416904,b,t,w,f,x,c,w,4.4192091927208095,7.43709627272216,w,f,f,g,a
e,5.591209146060825,x,g,e,t,a,c,e,5.019380285855303,5.4910332954233105,e,f,f,d,u
e,4.8653907198160224,x,t,y,t,p,c,y,7.497903300927516,10.377791733360912,y,f,f,d,a
e,4.140146530857351,x,g,n,f,a,c,w,5.24406924320485,4.405951817987182,n,f,f,d,u
e,5.42827246037789,x,g,e,f,a,c,p,6.135211927009761,6.307036727777875,n,f,f,d,u
e,6.754894685732381,f,y,w,f,e,c,w,15.393159964411021,9.956878500812985,w,t,e,d,s
p,18.071713400839666,s,k,n,f,d,d,n,6.310471564126324,29.193583145682233,w,f,f,d,w
e,4.139539775040322,x,d,g,t,d,c,o,4.63658070510857,7.715642574784372,r,f,f,d,u
p,6.07321139063514,x,h,n,f,x,c,y,5.918647573450528,6.846629322279086,n,f,f,d,a
e,4.284448822440915,x,t,w,f,e,c,w,4.7523107070391095,8.765925989914786,w,t,r,d,u
e,10.888498564130497,x,t,n,t,p,c,g,9.897594594858596,28.015362415632417,w,f,f,d,a
p,5.404603378738774,b,s,u,f,s,c,g,6.031037501925156,10.698836842634567,u,f,f,d,a
e,13.477174330690673,x,t,n,f,a,d,w,10.415174134138443,19.10905852938671,w,f,f,d,a
p,6.1950718890584895,x,e,n,f,a,c,k,12.18220950201665,8.922495372928001,n,t,z,d,a
e,7.28671723332988,f,t,r,f,d,c,w,4.7919721211168635,9.899576166984161,n,f,f,l,u
p,3.1244237751576573,x,t,y,f,x,c,w,4.983677326186887,7.846833355929896,w,f,f,d,u
p,6.875772944287824,x,i,y,f,a,c,n,7.233451320125225,8.729789255872438,n,t,z,d,a
e,6.207413383422512,f,y,n,f,s,c,n,4.143525578140128,7.861249924584975,n,f,f,d,a
e,13.19984798743712,f,e,n,f,a,c,w,7.523611770735042,23.44722791918837,n,f,f,d,w
p,4.313034534208398,o,l,n,f,f,f,y,6.231256618658891,37.520538324617426,n,f,f,d,u
e,54.1916629249133,o,y,n,f,p,c,y,8.768686278790558,30.643575456255878,n,f,f,d,u
p,5.632436440234176,x,s,n,f,a,c,y,5.796843093642927,9.43848665401241,y,t,f,d,w
e,6.044547207382257,x,t,w,f,x,c,u,7.348322977524627,7.215417901336362,w,f,f,d,u
e,5.84291272636868,x,d,y,f,p,c,r,6.537832936240065,10.861260813557768,y,f,f,d,a
p,4.381894048639592,s,t,w,f,d,c,p,8.03889679120481,6.028217887555461,n,f,f,l,u
e,8.889283896974577,x,h,n,f,p,c,n,6.408897281128989,19.15796977580316,n,f,f,d,a
e,4.360839967649399,p,g,g,f,a,c,g,4.134686446966149,5.943060721162604,w,f,f,d,u
e,4.086073641248634,x,h,n,f,a,c,n,7.549813286931164,5.331658606936597,w,f,f,d,a
p,8.67100289594844,x,d,n,t,d,c,y,5.612299171674525,10.376668820253482,n,f,f,d,a
p,4.595495722005175,x,y,e,f,a,c,y,5.826326995127754,8.663864610312451,e,t,f,d,a
p,5.563009848868599,s,k,n,f,f,f,f,3.9591163842775243,7.752783568783156,y,f,f,d,a
p,4.280558929669924,f,s,y,f,f,f,f,5.098338207458958,11.167493149472191,y,f,f,d,a
e,8.583215341981061,x,s,w,f,e,c,w,7.146116237321596,12.901740696257484,w,t,e,d,u
p,2.758093621798361,x,t,n,f,x,c,p,5.869919064037335,6.425024292679582,w,f,f,d,u
e,10.031413875926456,x,e,n,f,p,c,y,10.477453937373367,19.69010326162422,y,t,f,d,u
p,6.084702066376083,x,t,y,f,x,d,w,5.431871371600355,16.47918910393478,w,f,f,d,a
e,4.54339274393196,x,h,y,f,x,c,n,6.8320653988498465,8.313451988943207,n,t,r,d,a
e,4.5298709048697585,x,t,y,f,a,c,w,4.683121295920715,5.9034008159565,w,f,f,d,a
p,5.073432207712939,s,s,n,f,a,c,f,6.035203538943536,7.061419700883306,y,f,f,d,u
p,0.7237302444987648,x,g,e,f,a,c,w,7.507146717401389,5.404209343319831,n,f,f,d,u
e,6.65663361660972,x,t,y,f,a,c,w,6.662927726805638,16.977970508864423,w,f,f,d,a
p,6.276228581644718,f,y,n,f,a,d,p,5.012841048337768,7.687974253517426,n,f,f,g,a
e,4.025504088637783,x,t,y,f,a,c,o,3.699350476177603,8.141317129977336,y,f,f,d,a
p,6.080739732068161,s,t,p,f,d,c,p,7.211005909913826,13.826419141955192,p,t,f,d,a
p,4.420699789361651,o,t,g,f,f,f,f,4.038538253583532,14.59605342790822,w,t,f,d,a
p,4.722914899103646,x,t,n,f,s,c,p,3.5680005484453687,6.198818842366244,n,t,f,g,a
p,4.551779977729722,x,i,y,f,a,c,n,7.664484769280924,8.106819068144993,n,f,f,m,u
p,8.18168398937711,f,t,n,f,d,c,y,5.13418484193434,15.93748456827597,n,f,f,g,w
e,12.991699964205761,x,d,n,t,p,c,g,10.090803269159744,23.499749491851155,w,f,f,d,a
e,11.103072684106875,x,y,n,f,e,c,p,13.551089076723233,16.86082076426284,w,f,f,d,a
e,9.078239825254068,p,y,n,f,a,c,w,8.938848301951923,20.97112144610706,n,f,f,d,a
e,16.260012036683737,p,y,w,f,a,c,w,18.55852079284625,16.731340917110565,w,t,m,u,u
p,4.983418883066617,f,k,n,f,s,c,p,5.518127636444174,5.022366183044951,n,f,f,g,w
p,11.712765678056806,f,t,n,t,e,c,w,10.230761273388067,17.09268106830614,w,t,g,d,u
p,8.816845610968807,f,t,n,f,d,c,y,5.9031451048418155,13.917467531279357,n,f,f,g,a
p,2.9793035555615077,b,t,n,f,x,c,n,4.497554256770776,6.891291243043022,n,f,f,m,u
e,7.899351069780212,x,h,y,f,p,c,y,7.9981404217417245,12.923462758804188,y,t,f,d,u
p,1.55085846478795,f,t,u,f,a,c,w,3.8659560898663132,7.773843885167356,w,f,f,d,a
e,9.877473082968862,p,t,n,f,a,c,p,13.274875685043783,16.439262991049713,w,f,f,g,a
p,7.269470657843194,f,t,r,t,x,c,w,5.8767763418049785,13.192827731696328,w,f,f,d,a
p,4.3685151260537785,f,s,g,f,d,d,w,3.739910705666052,4.670505217432875,w,f,f,g,w
p,8.684344429949336,o,t,e,f,a,c,w,6.428174123105055,19.947917684020815,n,t,f,d,a
e,10.382497498837974,x,t,o,f,a,d,y,4.9943072881372546,19.298521149504424,w,f,f,d,u
p,6.128066765062254,x,d,o,f,d,c,o,5.345209568766685,10.360871510578631,o,f,f,g,w
e,4.178616945910415,x,t,w,f,d,c,r,5.663813602471889,7.866506265741105,w,f,f,d,a
p,7.179980419043828,b,y,w,f,a,c,w,8.94760721405219,13.995887531550139,w,t,l,g,a
p,4.4249636229254925,c,t,n,f,a,c,n,6.581321010859561,6.70083636927914,y,f,f,d,u
p,12.975342460271388,f,t,n,f,a,c,w,13.70765891332098,15.953212624802697,w,t,g,d,a
e,4.232960208063893,x,s,w,f,d,c,w,4.659360678144606,7.1606451758690675,w,f,f,g,a
e,4.747478752521204,x,g,e,f,a,c,e,5.636887086686299,6.684409790834649,n,f,f,d,a
p,6.973030570428762,x,i,n,t,s,c,p,7.007660764399459,12.42922900194374,w,t,l,g,u
e,3.750121522009171,b,t,n,f,x,c,n,4.71030415393222,5.915491984362425,w,f,f,d,a
e,49.3430958803158,x,y,n,f,p,c,y,5.191905111937922,21.61773269334704,n,f,f,d,u
p,8.285894485962082,x,y,n,f,a,c,y,9.452879487421814,19.255543018272355,o,f,f,d,u
p,7.967066235047752,x,t,r,t,s,c,n,4.086521827673849,18.357187827693977,n,f,f,d,a
e,8.277539595071788,x,t,n,t,x,c,y,8.306743931021698,18.93004704935609,n,f,f,d,a
e,4.221390014621888,x,t,w,f,a,d,k,5.075915039617537,5.557014262991355,w,f,f,d,a
e,10.75746757972529,s,t,y,f,d,d,o,6.609439802538739,21.04739228913155,w,f,f,d,a
e,5.585667683157309,f,w,y,f,f,f,f,6.624242012443295,12.608737288684388,y,f,f,d,a
p,8.62839158554582,x,t,n,f,p,c,y,5.654524626806417,13.50947093421644,n,f,f,d,a
e,5.55984180476155,f,t,o,f,a,d,n,5.701773496623734,7.040610968852862,g,f,f,d,a
e,8.247534805867266,p,t,w,f,e,c,w,12.308251768036135,15.694080106059765,w,t,e,d,u
p,8.942583579471378,p,y,n,f,a,c,w,6.955338627565125,12.933151784627832,n,t,f,d,u
e,9.022119148445155,f,h,g,f,s,d,y,4.426665088858871,15.814786772598197,u,f,f,d,a
e,8.067846189605323,x,s,n,f,e,c,p,7.926654051741763,15.298494252417974,n,f,f,d,w
p,5.9671488012133365,x,s,o,f,s,c,o,5.57458302912949,11.7036733963294,w,f,f,d,a
p,5.9985897086497415,x,d,e,f,p,c,n,4.677690903130297,8.02522968902176,e,t,f,d,a
e,5.37283097854446,s,d,o,t,d,c,w,5.137871324388553,5.212624156867672,r,f,f,d,a
p,5.063992448028335,f,i,w,f,d,d,p,3.7115761923549986,6.986110673883969,w,f,f,g,a
e,9.537062853414357,x,y,n,t,e,c,w,8.60590671103034,13.050598455602202,w,t,l,d,u
e,5.867031424458722,f,t,y,f,a,c,w,5.880701485126618,13.239958686353638,g,f,f,d,a
p,8.723091529601449,x,t,n,f,e,c,w,6.8288635193652,13.470191057885843,w,t,g,d,a
p,5.387112129604248,f,d,n,f,a,c,y,5.317039916253814,6.769334779477615,n,t,f,d,u
p,1.5380667833700752,b,g,n,f,a,c,n,5.177649645913525,5.430914456371155,n,f,f,g,a
e,10.320903950632497,x,t,y,t,a,c,n,8.11742525262925,14.408853974054646,w,t,g,d,a
e,12.326196687571269,f,t,g,f,s,c,u,5.71176878561357,20.120541922680367,w,f,f,d,a
e,2.838185002176066,f,g,n,f,a,d,w,6.685274418653103,4.1871171459633025,y,f,f,d,a
e,10.061986646876358,x,t,n,t,x,c,y,10.578478988190241,17.086105087918288,n,f,f,d,a
e,7.968740020084938,x,e,n,t,x,c,w,7.513253250480934,15.994134680439531,w,f,f,g,a
p,3.919642983307202,x,y,e,f,a,c,w,7.433563335875426,6.569250116289911,n,f,f,d,a
p,3.825473154522937,f,t,n,f,x,c,p,7.023755412052644,4.569188509848779,g,f,f,d,u
p,4.214466223484796,s,l,n,f,f,c,y,5.790790213799101,9.71601291621855,y,f,f,l,u
e,6.88950448591634,x,e,y,f,x,c,w,6.007279283957012,12.36388979874155,w,f,f,d,a
e,5.142784169887336,x,w,n,f,a,d,w,4.007366869329456,7.0883029055585585,w,f,f,d,a
e,8.376937912749634,f,y,w,f,e,c,k,16.85278478538935,13.35079046775855,w,t,e,u,w
p,8.200317241303571,x,k,y,t,x,c,n,8.036731406467034,16.885485612015835,u,f,f,d,a
e,14.902305865150398,x,t,n,f,p,c,w,11.367364611896406,26.012019875318202,w,f,f,d,u
e,8.946088204096117,x,h,n,f,e,c,p,11.197086563669917,16.62718300448004,w,t,l,d,a
e,16.22716794463205,s,k,w,t,d,d,w,7.502072971444411,20.331027621642164,w,f,f,d,u
p,6.654115668079308,f,y,n,f,s,c,y,6.155199147053338,6.914450062700688,o,f,f,d,a
p,6.433428482255533,f,t,y,f,x,c,y,4.737002267334711,6.904052567142136,e,f,f,d,a
p,8.369376086496102,s,t,p,t,d,c,p,7.20946351150511,14.77350131150047,p,t,f,d,a
e,6.75352043882165,x,t,o,f,p,d,y,6.064884454310184,12.693032806028912,n,f,f,d,a
e,3.690207135409861,f,t,u,f,a,c,w,4.09992257560328,6.654060495129157,g,f,f,d,a
p,2.643530113186273,f,i,w,f,a,c,w,4.294673690902399,5.603794254639081,w,f,f,d,a
e,4.865873899680673,c,y,n,f,a,c,k,7.046706872777498,7.120371550731035,w,f,f,d,u
e,10.446617347807814,f,s,w,t,a,c,b,6.714187611294307,18.22037838475539,w,t,r,d,a
p,3.6193348431556123,f,t,w,f,a,c,y,3.43691995333541,14.162118720352634,w,f,f,d,u
p,4.9320364365584615,b,t,k,f,a,c,n,5.487858023686798,5.991502668738478,y,f,f,g,a
e,7.036074949981716,f,s,w,f,s,c,w,5.403267990623501,28.13481488507887,w,t,f,d,u
e,2.483247117923593,s,d,n,t,a,d,p,4.406298258500002,5.900115423794327,n,f,f,d,u
p,4.369549803330017,x,h,n,f,a,c,n,5.588215955057079,6.213732568424547,y,f,r,g,w
p,5.047106223651451,x,y,y,f,a,c,n,6.455108825735965,8.57877402277284,w,t,r,d,a
p,4.4613788983382205,f,t,w,f,a,c,w,5.755102589646129,7.606859423248541,w,f,f,p,a
e,9.238143749447465,f,s,w,f,e,c,k,5.119454693486885,13.12099821335692,w,t,e,d,a
e,4.824521561883293,x,s,w,f,x,c,w,7.5224534934228355,7.448969332710695,n,f,f,l,u
e,5.93432151112237,x,t,y,f,p,c,n,7.309098151151455,10.807507784904388,e,f,f,d,u
p,6.421342232568001,s,t,e,t,d,c,w,4.994178188723451,7.9651448195003836,g,f,f,d,u
e,6.241849643793964,s,t,n,f,d,c,b,6.701511109692043,15.810937830417604,y,f,f,d,a
e,6.880975202677573,f,s,n,f,s,c,w,5.425070650561837,9.933621291256875,n,f,f,g,a
p,8.047910726829409,x,h,y,f,x,c,y,6.749376367663418,21.266869079518067,w,f,f,d,a
e,4.699974313406276,x,d,e,t,p,c,r,4.925958084383175,9.273387410493163,e,f,f,d,u
p,4.98688681806081,b,t,n,f,a,c,n,4.080470978102142,5.545061736311923,w,f,f,g,w
p,4.889037362416556,c,e,y,f,x,c,y,4.589292318106771,10.434082276399943,w,f,f,d,a
e,3.819407530506287,x,t,n,f,a,c,w,5.767080097742092,8.058353037923204,n,f,f,d,a
e,8.311244692452924,x,t,n,f,a,c,w,7.034672678636058,21.787038839715475,w,f,f,d,a
p,3.6589572495566003,f,t,b,f,x,c,w,5.509593487645506,7.027470356419012,w,f,f,l,u
p,4.867715680565062,p,t,w,f,a,c,w,11.364746908550039,12.714105444981172,w,t,z,d,u
p,3.3236075583223,p,t,w,f,e,f,f,5.325623146914075,26.647839470018013,w,t,e,p,a
p,4.450191615463691,s,s,y,f,d,d,y,5.388972608507336,6.821616204927603,y,f,f,g,a
p,4.541054947143235,b,s,y,f,a,c,y,4.845879515355587,5.209891301752738,y,t,f,d,u
e,6.367915348570565,f,t,g,f,s,c,w,5.717544760422468,19.239566124855468,g,f,f,d,w
e,10.872941405034387,s,t,u,t,d,c,n,6.200307830619078,18.032575796508905,n,f,f,d,a
p,4.776156500581611,x,s,o,f,a,c,y,5.5435034318230345,5.986559973780518,o,f,f,g,a
e,3.678762660024577,f,s,n,f,d,c,y,6.590309645962593,6.5604274479493805,y,f,f,g,a
p,4.262428767576581,x,s,n,f,a,c,n,5.244849933996655,6.657204717370402,n,f,f,h,w
e,3.797104220322524,x,h,o,f,a,d,w,5.08524461107413,6.952307478277025,w,f,f,d,a
p,7.902513162596283,f,k,n,f,p,c,n,4.499700937905814,7.238579443683125,y,t,f,d,u
e,6.656089271906741,f,t,n,f,s,c,w,11.409180239436312,11.284531525043286,g,f,f,d,a
e,9.317798897105948,x,y,n,f,e,c,p,5.730028048678117,15.847094883089465,n,f,f,d,w
e,4.483961032734081,x,t,y,f,a,c,o,5.141100707348026,11.047418252483974,w,f,f,d,a
e,6.603282554860471,f,l,n,f,s,c,y,7.802526931857048,7.742680482083916,n,f,f,d,a
e,6.158733930396493,x,h,n,f,x,c,n,7.458735002509257,6.558225805463475,n,t,f,d,u
p,5.015132865067351,x,k,n,f,x,c,p,5.33941738840795,6.096249422123805,n,f,f,g,u
e,9.062215790889883,x,t,n,t,p,c,y,6.774646298041117,18.893869175002656,w,f,f,d,u
p,3.88069780504481,f,t,r,f,a,c,r,4.92363257291761,6.111980857599555,y,f,f,m,a
p,4.596636872930708,f,d,w,f,d,d,p,3.2731029520786428,6.741858867200715,n,f,f,d,u
p,4.754752334449666,b,h,n,f,a,c,g,6.477726224553237,6.351239219618219,w,t,f,d,a
p,6.913580112986803,x,t,y,t,x,c,y,6.7390584691883415,13.328228444804056,w,f,f,d,a
p,3.857788832757917,b,h,n,f,a,c,g,5.109790400722339,5.735029756417301,w,f,f,d,s
p,4.743013660049319,f,t,g,f,a,c,y,4.607549961745606,4.206898561884065,w,f,f,g,u
p,4.326764755451052,x,g,o,f,d,c,y,4.7139872065038055,4.17784687310599,n,f,f,h,a
e,14.73064159947665,f,t,n,f,a,c,w,10.773576966320684,19.228552538544882,w,f,f,d,u
p,4.180537970458884,x,s,g,t,d,d,w,4.027321220572348,7.974249987839431,w,f,f,d,a
p,8.767400334802037,x,s,n,f,x,c,p,5.792373282393028,16.99980988086304,p,f,f,d,u
p,8.140573265491383,x,t,y,f,x,d,y,6.879475580799938,15.704604278429448,w,f,f,d,a
e,5.672265420128386,x,t,w,f,x,c,p,6.048374411298359,6.694017790831324,n,f,f,g,u
e,7.946485546967763,x,h,y,t,x,c,y,5.536421592672951,17.89244861357611,w,f,f,d,a
p,8.128519826534488,f,d,n,t,d,c,w,6.355780863721952,13.855064849287432,n,f,f,d,a
e,3.6869809189776617,f,h,n,f,a,c,k,6.376980204088759,6.773209636558181,w,f,f,d,a
e,15.771229528267597,x,k,w,t,d,d,n,8.276872975786782,19.186270112417454,w,f,f,d,a
p,5.195704901757892,f,s,y,f,s,d,y,6.565691729944423,11.625442624950004,y,f,f,d,a
p,0.663458705074589,b,t,n,f,a,c,g,4.926194789543944,5.667969617963856,g,f,f,d,u
p,3.7958068261995748,p,t,n,f,a,c,w,8.37182215495792,2.7336269168715783,y,t,z,m,a
e,5.440311807586637,x,t,g,f,a,c,w,6.419407349754428,8.596747612504577,w,f,f,d,a
p,3.2093317416655687,x,s,y,f,a,c,r,5.830917127791028,4.939730297135782,y,f,f,g,a
p,4.15039788655527,x,y,l,f,s,c,u,4.589709439933078,5.431872920293059,w,f,f,d,u
e,4.222955509381203,x,t,n,f,d,d,o,5.797850459672531,6.903096873474762,w,f,f,g,w
e,51.46248606477364,o,y,y,f,p,c,y,5.006464050967049,21.559174155636423,n,f,f,d,w
e,5.512804338414802,x,t,y,f,x,c,y,6.375908659610004,11.987474335252282,w,t,g,d,u
e,5.444189544476993,f,w,k,f,s,d,y,5.367991834145208,9.301392924393987,g,f,f,d,a
p,4.638706083901587,x,s,y,f,a,c,w,5.439292183301104,6.387467504895414,y,f,f,h,s
e,5.874629437887378,x,t,y,f,s,d,y,5.83474527588511,11.829058173920428,y,f,f,d,a
e,17.00460843018954,s,t,n,f,a,c,y,5.416018495481996,24.51630271459899,n,f,f,d,a
e,5.557197178846735,f,y,n,f,s,c,w,5.980827794670681,8.72932857007869,w,f,f,d,u
e,9.12206655382329,p,y,w,f,e,c,k,7.519348291374909,14.928492698836758,w,t,e,d,a
e,10.163412620500509,s,t,w,f,d,c,o,6.8047188727156005,17.534949359608504,w,f,f,d,a
p,11.811859137203035,x,h,n,t,p,c,o,10.187844694944772,22.621234955801615,u,f,f,d,u
e,7.943692626994337,x,e,n,t,p,c,y,6.46631496032427,15.336078150340741,n,f,f,d,a
p,4.092090773186841,x,i,y,f,a,c,r,5.545929766019177,6.198272649260547,w,f,f,d,a
p,10.079338731284814,f,t,r,t,d,c,y,5.956957047686488,13.459658060860372,e,f,f,d,u
p,4.9611683454008615,x,s,y,f,a,c,g,5.067252567738657,14.542788519157039,y,f,f,d,u
e,5.346765654852774,s,t,n,f,x,c,w,7.000863336098687,9.287458903849362,w,f,f,l,a
e,5.282306066515558,x,t,w,f,a,c,n,5.082561316047872,6.043696027713431,w,f,f,l,u
e,7.165771966207574,x,s,n,f,e,c,w,5.440534012803056,13.548886329908642,w,f,f,d,u
e,5.66450956711519,f,t,n,f,x,c,w,5.282647851175916,9.732891378290315,y,f,f,d,a
e,8.229102118245114,f,t,g,f,d,c,w,4.265414213639727,15.119351825451794,w,f,f,d,w
p,1.0361914031056787,x,t,n,f,a,c,k,5.522831430538077,6.700037103378657,n,f,f,g,a
p,7.134745547949059,f,t,n,f,d,c,y,6.106050404822812,9.342011242103897,n,f,f,l,a
e,11.2152254202496,f,s,w,f,e,c,p,6.076195899955859,18.647066393371492,w,f,r,g,a
e,6.162105897715426,p,t,w,f,e,c,k,7.27057310076201,12.009105505774706,w,t,e,d,u
p,10.842247449470966,f,t,y,f,x,c,n,7.380186192209032,13.732453004928544,w,f,f,d,a
p,9.222662674851069,x,e,n,t,x,c,n,6.726841183528644,14.895880549558775,p,f,f,d,a
p,9.66718737590569,s,s,w,t,d,d,w,6.423705004117885,25.503655570478863,w,f,f,d,u
e,6.239281775535748,s,t,w,f,d,c,o,4.007531832666959,5.771733871890386,w,f,f,d,a
e,9.087387394875462,x,s,n,t,p,c,g,7.531961149636479,17.387652471626232,w,t,p,d,u
e,6.1140328352967845,f,t,k,f,s,c,w,5.521213718553572,13.601061576720179,g,f,f,d,a
p,1.9157596207104932,f,y,n,f,a,c,p,5.458500847382846,4.900910807225152,w,f,f,d,u
e,9.336263053097351,f,s,n,f,x,c,w,6.453547218550124,10.879688799754808,n,f,f,d,w
e,14.39749768358132,s,e,n,f,x,c,w,8.866636850248852,25.941841949922384,w,f,f,l,w
p,4.302959350703746,x,s,w,f,d,d,w,4.502896490350902,7.089159202401265,w,f,f,g,u
p,4.42414107005001,b,y,n,f,s,c,w,6.7758564197821185,6.300782348747606,w,f,e,d,u
p,3.774409973196998,b,h,n,f,a,c,k,4.044556012288437,4.225352651054605,n,t,f,g,u
e,9.824460400749121,x,h,e,f,x,c,w,9.243283154531307,14.678291951391593,w,t,f,d,u
p,7.489140613713599,x,d,n,t,x,c,n,8.22501985597883,9.865211508076166,n,f,f,d,a
p,2.3532250765486906,f,t,y,f,a,c,y,4.734602031927676,7.054968210069512,y,f,f,g,a
p,5.612046740700398,x,h,n,f,a,c,y,5.462836497959424,3.722268606849407,n,f,f,d,s
p,4.666389903174657,s,k,n,f,p,c,n,3.7254265168987244,5.579559866933266,n,t,f,d,u
e,7.492496325252814,p,y,w,f,a,c,w,6.420054198007014,20.99829238100239,n,t,e,d,a
e,6.141034465767013,p,t,g,f,a,c,k,6.107472048715353,13.064688348599061,w,t,z,d,u
e,9.889432350105649,x,t,n,f,a,d,w,8.092560875964917,26.212086443201443,n,f,f,d,a
e,7.487532516122062,x,t,n,f,a,c,w,4.221318747254872,17.059586931730156,n,f,f,d,a
p,5.169239661651663,o,t,w,f,e,c,w,5.52590400233741,4.155402547009671,w,t,e,d,a
e,13.500677642420406,s,t,n,t,d,c,y,10.490754638149731,28.56869042644335,w,f,f,d,u
e,12.69902871567163,x,t,n,t,p,c,o,9.83254940043402,27.643436243122686,w,f,f,d,a
e,4.012713200749674,x,g,e,f,a,c,e,6.9388513500730085,7.0755451577738375,n,f,f,d,a
p,2.2117715005615928,p,t,n,f,a,c,n,6.547209704610635,7.280283083581105,y,f,f,m,u
e,5.589826458741212,f,t,y,f,a,c,w,6.488843472335838,6.191671551508662,y,f,f,d,a
e,3.2767769741562387,f,w,n,f,a,d,k,5.573462447487706,6.490632439619296,w,f,f,l,u
p,3.5501381094306437,x,g,n,f,a,c,n,3.9858300372588213,4.8605168255128905,n,f,f,d,u
e,5.400949802942877,x,t,y,f,a,c,o,4.895282799881376,9.240066375416603,w,f,f,d,a
p,5.010856752143935,s,d,e,t,d,c,w,5.4723948191731,6.484209949115812,e,f,f,d,a
e,5.710604195232137,f,w,g,f,s,c,g,7.0570012433624,8.59364191387549,w,f,f,d,u
p,5.542816879317267,x,s,o,f,d,c,y,3.99014935652717,10.986895915965505,r,f,f,h,w
p,4.358745631665369,o,k,n,f,a,d,n,9.672996363898559,6.136783905529873,n,f,f,h,a
p,3.787577364226441,x,y,n,f,x,c,p,4.048162814635217,7.059517838598233,w,f,f,d,u
e,11.651116998011533,f,d,w,f,a,c,w,8.015569193304527,25.19508460259231,w,t,e,m,u
e,8.486139073710802,s,t,n,f,a,c,w,6.1626006042432975,19.740942555505534,w,f,f,d,a
p,5.069687457875441,s,d,n,f,d,c,y,5.531935089680622,5.9398449016624175,o,f,f,d,a
p,13.635158835518256,s,k,n,t,d,c,y,6.448371457538819,24.784542266883854,n,f,f,d,a
p,8.290474141306905,x,y,y,f,a,c,n,9.13903587905325,8.377489423628068,n,t,f,d,a
e,10.0134031629206,s,t,n,f,d,c,w,6.078414049903147,24.96493589498082,w,f,f,d,a
e,5.6548329393805155,p,y,w,f,e,c,w,9.01718783564284,12.39918258659336,w,t,l,d,u
p,3.5079639199901997,x,g,n,f,a,c,n,4.959551854722149,4.875903565152331,k,f,f,d,u
p,18.339370191626067,s,k,n,t,d,c,y,6.455359629247545,17.844241457551366,n,f,f,g,u
p,3.4986469970299376,b,h,n,f,a,c,n,7.108990830447652,5.238493397897296,y,f,f,d,s
e,10.00710883375512,x,t,n,f,a,c,p,5.689443567282134,15.758652540121597,w,f,f,l,a
p,6.838117064979457,p,y,n,f,a,c,k,14.501152659659555,16.64347193778084,w,t,z,d,a
e,45.16706410886589,o,y,y,f,p,c,y,5.795842474865889,18.84579655617405,y,f,f,d,a
e,15.78971813806061,x,e,n,t,a,c,w,11.165987757578437,18.377472049538202,w,t,f,d,a
p,10.376668190650413,f,s,w,f,s,c,p,5.52909542915748,18.098160070806642,n,f,f,d,a
e,8.137762325544145,x,t,n,t,p,c,n,7.807472857484039,17.151946293013367,n,t,p,d,a
p,10.22396999834936,f,t,n,f,x,c,w,9.047300101333462,13.361303399384411,w,f,g,d,a
e,5.756039818727163,x,d,e,f,a,c,e,5.003055999491299,7.193780537782424,e,f,f,d,u
p,11.10772967090121,x,h,k,f,p,c,y,4.394853484638962,23.08770008465939,n,f,f,d,w
p,10.751796240362129,x,h,n,t,p,c,y,6.991737107106471,26.007090000287295,y,f,f,d,u
p,7.247780246930313,x,i,n,f,a,c,n,7.165561072368238,13.474492020785245,n,f,f,d,a
e,10.33078146196713,x,e,n,f,x,c,w,7.7740796600662305,17.54256139041918,w,f,f,d,a
p,7.0941015406726535,b,s,g,f,a,c,w,7.60088973901278,15.02178851186794,w,t,e,d,a
e,3.76106510624876,f,s,w,f,d,c,w,5.211122541341811,7.600871688935767,w,f,f,d,a
p,2.4745890410818716,x,h,y,f,a,c,y,7.4403974521170655,6.173650849640847,y,f,f,g,a
